property_title, society_name, carpet_area, status, floor_info,transaction_type, furnishing_type, facing, ownership_type, car_parking, bathroom_count, balcony_count, price_amount, price_per_sqft 
3 BHK Apartment for Sale in Express Apartments  Vaishali Ghaziabad, Express Apartments, 1250 sqft, Ready to Move, 3 out of 11,Resale, Semi-Furnished, East, Freehold, None, 2, 3, ₹79 Lac, ₹6 320 per sqft
3 BHK Apartment for Sale in Zen Spire  Ramprastha Greens  Vaishali Ghaziabad, Zen Spire, 1700 sqft, None, 10 out of 15,Resale, Semi-Furnished, North - East, Freehold, None, 3, 5, ₹1.08 Cr, ₹6 353 per sqft
2 BHK Builder Floor for Sale in Pratap Vihar Ghaziabad, None, 550 sqft, Ready to Move, 1 out of 3,Resale, Semi-Furnished, None, Freehold, None, 1, 2, ₹25.5 Lac, ₹4 250 per sqft
2 BHK Apartment for Sale in SVP Gulmohur Garden  Raj Nagar Extension Ghaziabad, SVP Gulmohur Garden, 1290 sqft, None, 8 out of 11,Resale, Furnished, None, None, None, 2, None, ₹62 Lac, ₹4 806 per sqft
3 BHK  House for Sale in Vivekanand Nagar  Nehru Nagar Ghaziabad, None, 75 sqyrd, Ready to Move, Ground out of 2,Resale, Unfurnished, None, None, None, 2, None, ₹36 Lac, ₹5 333 per sqft
3 BHK Apartment for Sale in Pandav Nagar Ghaziabad, None, 1625 sqft, Ready to Move, 3 out of 5,Resale, Semi-Furnished, None, None, None, 2, None, ₹40 Lac, ₹2 462 per sqft
2 BHK Apartment for Sale in Raj Nagar Extension Ghaziabad, None, 1055 sqft, Ready to Move, 1 out of 15,Resale, Semi-Furnished, None, None, None, 2, None, ₹59 Lac, ₹5 592 per sqft
1 BHK Apartment for Sale in Siddharth Vihar Ghaziabad, None, 700 sqft, Ready to Move, 9 out of 20,Resale, Semi-Furnished, None, None, None, 1, None, ₹34 Lac, ₹4 857 per sqft
2 BHK Apartment for Sale in Crossings Republik Ghaziabad, None, 1270 sqft, Ready to Move, 9 out of 14,Resale, Unfurnished, North - East, Freehold, None, 2, 4, ₹45 Lac, ₹3 543 per sqft
1 BHK Apartment for Sale in Shalimar Garden Ghaziabad, None, 450 sqft, Ready to Move, 1 out of 2,Resale, Unfurnished, East, Freehold, None, 2, 1, ₹15 Lac, ₹3 000 per sqft
4 BHK Builder Floor for Sale in Indirapuram Ghaziabad, None, 1900 sqft, Ready to Move, 1 out of 3,Resale, Unfurnished, None, None, None, 3, None, ₹90 Lac, ₹4 737 per sqft
3 BHK Builder Floor for Sale in Marium Nagar  Sewa Nagar Ghaziabad, None, 850 sqft, Ready to Move, 2 out of 3,Resale, Unfurnished, South - East, Freehold, 1 Open, 2, 1, ₹65 Lac, ₹7 222 per sqft
2 BHK Builder Floor for Sale in Sector 2 Rajendra Nagar Ghaziabad, None, 750 sqft, Ready to Move, 1 out of 3,Resale, Unfurnished, East, Freehold, None, 2, 1, ₹35 Lac, ₹4 667 per sqft
2 BHK Builder Floor for Sale in Kartik Kunj  Shalimar Garden Extension 1 Ghaziabad, Kartik Kunj, 1000 sqft, Ready to Move, 1 out of 3,Resale, Furnished, North - East, Freehold, 1 Covered, 2, 3, ₹40.5 Lac, ₹3 682 per sqft
2 BHK Apartment for Sale in Raj Bagh Ghaziabad, None, 540 sqft, Ready to Move, 2 out of 3,Resale, Semi-Furnished, None, None, None, 2, None, ₹24 Lac, ₹4 444 per sqft
1 BHK Apartment for Sale in SPS Apartment Phase II  Sahibabad Ghaziabad, SPS Apartment Phase II, 580 sqft, Ready to Move, 3 out of 3,Resale, Semi-Furnished, None, None, None, 1, None, ₹27 Lac, ₹4 655 per sqft
2 BHK Apartment for Sale in Gaurs Apartment  Vaishali Ghaziabad, Gaurs Apartment, 950 sqft, Ready to Move, 2 out of 17,Resale, Unfurnished, None, None, None, 2, 2, ₹75 Lac, None
2 BHK Builder Floor for Sale in Mahindra Enclave  Shastri Nagar Ghaziabad, None, 864 sqft, Ready to Move, 1 out of 4,Resale, Furnished, None, None, None, 2, None, ₹40 Lac, ₹4 630 per sqft
2 BHK Builder Floor for Sale in Indirapuram Ghaziabad, None, 900 sqft, Ready to Move, 1 out of 4,Resale, Semi-Furnished, East, Freehold, 1 Covered , 2, 1, ₹68.8 Lac, ₹7 242 per sqft
2 BHK Apartment for Sale in Ahinsa Khand-1  Indirapuram Ghaziabad, None, 1352 sqft, Ready to Move, 11 out of 14,Resale, Semi-Furnished, None, Freehold, None, 2, 3, ₹75 Lac, ₹5 547 per sqft
1 BHK Builder Floor for Sale in Sahibabad Ghaziabad, None, 50 sqyrd, Ready to Move, 3 out of 4,Resale, Unfurnished, None, None, None, 1, None, ₹14 Lac, ₹3 111 per sqft
2 BHK  House for Sale in Vijay Nagar Ghaziabad, None, 50 sqyrd, Ready to Move, Ground out of 2,Resale, Unfurnished, None, None, None, 1, None, ₹20 Lac, ₹4 444 per sqft
2 BHK Apartment for Sale in Sangwan Heights  Raj Nagar Extension Ghaziabad, Sangwan Heights, 1275 sqft, Ready to Move, 2 out of 9,Resale, Semi-Furnished, None, None, None, 2, 3, ₹55 Lac, ₹4 314 per sqft
3 BHK Apartment for Sale in SG Oasis  Vasundhara Ghaziabad, SG Oasis, 1200 sqft, Ready to Move, 18 out of 21,Resale, Unfurnished, North - East, Freehold, None, 3, 4, ₹1.20 Cr, ₹7 619 per sqft
2 BHK Apartment for Sale in Prateek Grand City  Siddharth Vihar Ghaziabad, Prateek Grand City, 770 sqft, Ready to Move, 20 out of 27,Resale, Semi-Furnished, None, None, None, 2, None, ₹45 Lac, ₹5 844 per sqft
3 BHK Apartment for Sale in Bharat Appartment Ghaziabad, None, 1275 sqft, Ready to Move, 3 out of 3,Resale, Semi-Furnished, South - East, None, None, 2, 3, ₹65 Lac, ₹4 333 per sqft
3 BHK Apartment for Sale in Jaipuria Sunrise Greens  Ahinsa Khand-1  Indirapuram Ghaziabad, Jaipuria Sunrise Greens, 1777 sqft, Ready to Move, 17 out of 17,Resale, Semi-Furnished, None, Freehold, 1 Covered, 2, 2, ₹90 Lac, ₹5 065 per sqft
3 BHK Apartment for Sale in National Highway 24 Ghaziabad, None, 1125 sqft, Ready to Move, 12 out of 20,Resale, Semi-Furnished, None, None, None, 2, 3, ₹51 Lac, ₹4 533 per sqft
2 BHK Apartment for Sale in Ajnara Integrity II  Raj Nagar Extension Ghaziabad, Ajnara Integrity II, 915 sqft, Ready to Move, 8 out of 13,Resale, Semi-Furnished, North, Freehold, None, 2, 2, ₹48.5 Lac, ₹5 301 per sqft
2 BHK Apartment for Sale in Mahalaxmi Apartments  Sahibabad Ghaziabad, Mahalaxmi Apartments, 750 sqft, Ready to Move, 1 out of 3,Resale, Semi-Furnished, East, Freehold, None, 2, 1, ₹30 Lac, ₹3 750 per sqft
2 BHK Builder Floor for Sale in Gyan Khand 2  Indirapuram Ghaziabad, None, 550 sqft, Ready to Move, Ground out of 3,Resale, Semi-Furnished, None, None, None, 2, None, ₹28 Lac, ₹5 091 per sqft
1 BHK Apartment for Sale in Investor House Builder Floor  Sector 5 Vaishali Ghaziabad, Investor House Builder Floor, 500 sqft, Ready to Move, 2 out of 2,Resale, Semi-Furnished, None, None, None, 1, None, ₹24 Lac, ₹4 364 per sqft
3 BHK Apartment for Sale in River Heights 2  Raj Nagar Extension Ghaziabad, River Heights 2, 1480 sqft, Ready to Move, 12 out of 15,Resale, Semi-Furnished, None, None, None, 2, None, ₹82 Lac, ₹5 541 per sqft
2 BHK Builder Floor for Sale in Shiva Apartment  Sahibabad Ghaziabad, Shiva Apartment, 700 sqft, Ready to Move, 1 out of 3,Resale, Semi-Furnished, East, Freehold, None, 2, 1, ₹23.5 Lac, None
2 BHK Apartment for Sale in Shipra Krishna Vista Indirapuram  Indirapuram Ghaziabad, Shipra Krishna Vista Indirapuram, 1200 sqft, Ready to Move, 7 out of 11,Resale, Furnished, East, Freehold, 1 Covered , 2, 2, ₹85 Lac, ₹7 083 per sqft
2 BHK Apartment for Sale in Vaishali Ghaziabad, None, 860 sqft, Ready to Move, 4 out of 14,Resale, Semi-Furnished, North, Freehold, None, 2, 1, ₹57 Lac, ₹6 628 per sqft
3 BHK  House for Sale in Lal Kuan Ghaziabad, None, 1080 sqft, Ready to Move, Ground out of 1,Resale, Semi-Furnished, None, None, None, 2, None, ₹55 Lac, ₹5 093 per sqft
2 BHK Apartment for Sale in GDA LIG Flats  Brij Vihar  Surya Nagar Ghaziabad, GDA LIG Flats, 2200 sqft, Ready to Move, 1 out of 2,Resale, Unfurnished, North - East, Leasehold, None, 1, 1, ₹24 Lac, ₹4 800 per sqft
4 BHK Builder Floor for Sale in Ramprastha Colony Ghaziabad, None, 2000 sqft, Ready to Move, 2 out of 3,Resale, Unfurnished, None, None, None, 3, 3, ₹2.50 Cr, ₹9 259 per sqft
2 BHK Apartment for Sale in Sanskriti  Indirapuram Ghaziabad, Sanskriti, 850 sqft, Ready to Move, 2 out of 4,Resale, Semi-Furnished, None, None, None, 2, 1, ₹40 Lac, ₹4 211 per sqft
3 BHK Apartment for Sale in H-51 a sector 22 authority flat Ghaziabad, None, 1350 sqft, Ready to Move, Ground out of 1,Resale, Semi-Furnished, None, None, None, 2, None, ₹56 Lac, ₹4 148 per sqft
3 BHK Apartment for Sale in Crescent Parc Ebony Greens  National Highway 24 Ghaziabad, Crescent Parc Ebony Greens, 950 sqft, Ready to Move, 5 out of 8,New Property, Furnished, East, Freehold, None, 3, 2, ₹43 Lac, ₹3 462 per sqft
2 BHK Builder Floor for Sale in Sahibabad Ghaziabad, None, 600 sqft, Ready to Move, 3 out of 4,Resale, Semi-Furnished, None, None, None, 2, None, ₹25 Lac, ₹4 167 per sqft
2 BHK Apartment for Sale in Sector 23 Sanjay Nagar Ghaziabad, None, 700 sqft, Ready to Move, Ground out of 3,Resale, Semi-Furnished, None, None, None, 1, None, ₹26 Lac, ₹3 714 per sqft
2 BHK Apartment for Sale in Sector 11 Pratap Vihar Ghaziabad, None, 580 sqft, Ready to Move, 1 out of 3,Resale, Unfurnished, West, Co-operative Society, None, 1, 1, ₹17 Lac, ₹2 787 per sqft
2 BHK Apartment for Sale in Shalimar Garden Extension 1 Ghaziabad, None, 900 sqft, Ready to Move, 3 out of 3,Resale, Furnished, None, None, None, 2, 2, ₹37 Lac, ₹3 700 per sqft
3 BHK  House for Sale in Aditya World City  Chiranjiv Vihar Ghaziabad, Aditya World City, 2025 sqft, Ready to Move, None,Resale, Semi-Furnished, None, None, None, 4, 2, ₹2 Cr, ₹7 663 per sqft
2 BHK Builder Floor for Sale in Gyan Khand 1  Indirapuram Ghaziabad, None, 650 sqft, Ready to Move, Ground out of 3,Resale, Furnished, North - East, Freehold, 1 Covered, 2, 1, ₹35 Lac, ₹4 118 per sqft
3 BHK Apartment for Sale in GDA Flats  Nyay Khand 2 Ghaziabad, GDA Flats, 42 sqyrd, Ready to Move, 3 out of 3,Resale, Unfurnished, South -West, None, None, 2, 1, ₹40 Lac, ₹8 715 per sqft
4 BHK Apartment for Sale in Dwarika 25  Shalimar Garden Extension 1 Ghaziabad, Dwarika 25, 1200 sqft, Ready to Move, Ground out of 10,Resale, Unfurnished, East, Freehold, None, 4, 3, ₹67 Lac, ₹4 786 per sqft
2 BHK Apartment for Sale in Aditya Urban Homes  National Highway 24 Ghaziabad, Aditya Urban Homes, 650 sqft, Ready to Move, 8 out of 14,Resale, Unfurnished, North - East, None, 1 Covered , 2, 2, ₹27.5 Lac, ₹3 929 per sqft
3 BHK Apartment for Sale in Aditya Mega City  Indirapuram Ghaziabad, Aditya Mega City, 1610 sqft, Ready to Move, 12 out of 16,Resale, Semi-Furnished, None, Freehold, 1 Covered, 2, 2, ₹1.23 Cr, ₹7 640 per sqft
2 BHK  House for Sale in Kailash Puram  Govindpuram Ghaziabad, Kailash Puram, 1045 sqft, Ready to Move, 1 out of 1,Resale, Unfurnished, North - West, Freehold, None, 2, 1, ₹48 Lac, ₹4 593 per sqft
2 BHK Builder Floor for Sale in Hindon Air Force Station Ghaziabad, None, 900 sqft, Ready to Move, 1 out of 4,Resale, Furnished, None, None, None, 2, None, ₹42 Lac, ₹4 667 per sqft
1 BHK Apartment for Sale in Aditya World City  National Highway 24 Ghaziabad, Aditya World City, 585 sqft, Ready to Move, 5 out of 16,Resale, Unfurnished, East, None, None, 2, None, ₹22 Lac, ₹3 761 per sqft
3 BHK Apartment for Sale in Kaushambi Ghaziabad, None, 1726 sqft, Ready to Move, 5 out of 10,Resale, Semi-Furnished, None, None, None, 3, None, ₹85 Lac, ₹4 925 per sqft
1 BHK Builder Floor for Sale in Akbarpur Bahrampur Ghaziabad, None, 444 sqft, Ready to Move, 4 out of 5,Resale, Furnished, None, None, None, 1, None, ₹11 Lac, ₹2 477 per sqft
3 BHK Builder Floor for Sale in Builders floor Ghaziabad, None, 160 sqm, Ready to Move, 1 out of 3,Resale, Semi-Furnished, None, None, None, 3, None, ₹76 Lac, ₹4 413 per sqft
2 BHK Apartment for Sale in Oxy Homez  Bhopura Ghaziabad, Oxy Homez, 1125 sqft, None, 10 out of 13,Resale, Semi-Furnished, East, Freehold, 1 Covered, 2, 3, ₹38 Lac, ₹3 378 per sqft
2 BHK Builder Floor for Sale in Jagdish Nagar  Patel Nagar Ghaziabad, None, 800 sqft, Ready to Move, 2 out of 2,Resale, Furnished, None, None, None, 2, 1, ₹50 Lac, ₹5 000 per sqft
3 BHK Villa for Sale in Loni Ghaziabad, None, 100 sqyrd, Ready to Move, None,Resale, Semi-Furnished, None, None, None, 2, None, ₹52 Lac, ₹5 778 per sqft
3 BHK Builder Floor for Sale in Sector 5 Vasundhara Ghaziabad, None, 1500 sqft, Ready to Move, Ground out of 4,New Property, Furnished, None, Freehold, None, 2, 1, ₹62 Lac, ₹4 276 per sqft
3 BHK Builder Floor for Sale in Ramprastha Colony Ghaziabad, None, 140 sqyrd, Ready to Move, 2 out of 2,Resale, Unfurnished, East, Freehold, None, 2, 2, ₹75 Lac, ₹5 376 per sqft
1 BHK Apartment for Sale in Lal Kuan Ghaziabad, None, 450 sqft, Ready to Move, 5 out of 12,Resale, Unfurnished, East, Freehold, None, 1, 1, ₹23 Lac, ₹4 600 per sqft
2 BHK Apartment for Sale in Indirapuram Ghaziabad, None, 1150 sqft, Ready to Move, 2 out of 3,Resale, Unfurnished, None, None, None, 2, None, ₹60 Lac, ₹5 217 per sqft
2 BHK Builder Floor for Sale in Shakti Khand 3 Ghaziabad, None, 750 sqft, Ready to Move, 1 out of 3,Resale, Furnished, None, None, None, 2, None, ₹42 Lac, ₹5 600 per sqft
2 BHK Apartment for Sale in Chipiyana Buzurg Ghaziabad, None, 975 sqft, Ready to Move, 5 out of 7,Resale, Semi-Furnished, None, None, None, 2, None, ₹34 Lac, ₹3 487 per sqft
1 BHK Builder Floor for Sale in Niti Khand 1 Ghaziabad, None, 600 sqft, Ready to Move, 2 out of 5,Resale, None, None, None, None, 1, None, ₹26 Lac, ₹4 333 per sqft
3 BHK Apartment for Sale in Oxy Homez  Bhopura Ghaziabad, Oxy Homez, 1400 sqft, Ready to Move, 4 out of 15,Resale, Unfurnished, None, None, None, 2, None, ₹42 Lac, ₹3 000 per sqft
1 BHK Apartment for Sale in Ansals Tanushree  National Highway 24 Ghaziabad, Ansals Tanushree, 712 sqft, Ready to Move, 4 out of 9,Resale, Semi-Furnished, None, Freehold, 1 Covered, 1, 1, ₹27.5 Lac, ₹3 862 per sqft
1 BHK Apartment for Sale in Shahpur Bamheta Ghaziabad, None, 495 sqft, Ready to Move, 11 out of 14,Resale, Furnished, None, None, None, 1, None, ₹25 Lac, ₹5 051 per sqft
3 BHK Apartment for Sale in Raj Nagar Extension Ghaziabad, None, 1530 sqft, Ready to Move, 10 out of 11,Resale, Semi-Furnished, None, None, None, 2, None, ₹62 Lac, ₹4 052 per sqft
3 BHK Builder Floor for Sale in Niti Khand 1 Ghaziabad, None, 1350 sqft, Ready to Move, 2 out of 4,New Property, Semi-Furnished, None, None, 1 Covered, 3, 1, ₹80 Lac, ₹5 926 per sqft
1 BHK Apartment for Sale in Anitech Aptt  Shalimar Garden Ghaziabad, Anitech Aptt, 450 sqft, Ready to Move, 3 out of 3,Resale, Unfurnished, None, None, None, 1, 1, ₹17.5 Lac, ₹3 889 per sqft
3 BHK Apartment for Sale in DLF Ankur Vihar  DLF Ankur Vihar Ghaziabad, DLF Ankur Vihar, 800 sqft, Ready to Move, Ground out of 3,Resale, Unfurnished, East, Freehold, None, 2, 1, ₹25 Lac, ₹3 125 per sqft
2 BHK Apartment for Sale in National Highway 24 Ghaziabad, None, 950 sqft, Ready to Move, 19 out of 19,Resale, Semi-Furnished, None, None, 1 Covered, 2, 4, ₹50 Lac, ₹5 263 per sqft
2 BHK Builder Floor for Sale in Vaishali Ghaziabad, None, 1000 sqft, Ready to Move, Ground out of 4,Resale, Semi-Furnished, None, None, None, 2, 1, ₹51 Lac, ₹5 100 per sqft
2 BHK Apartment for Sale in Nyay Khand 1 Ghaziabad, None, 500 sqft, Ready to Move, 2 out of 4,Resale, Semi-Furnished, None, None, None, 2, None, ₹30 Lac, ₹6 000 per sqft
2 BHK Apartment for Sale in Satyam Apartment  National Highway 24 Ghaziabad, Satyam Apartment, 900 sqft, Ready to Move, 2 out of 2,Resale, Semi-Furnished, None, None, None, 2, None, ₹32 Lac, ₹3 556 per sqft
1 BHK Builder Floor for Sale in Sector 1 Vaishali Ghaziabad, None, 450 sqft, Ready to Move, 1 out of 3,Resale, Semi-Furnished, East, None, None, 1, None, ₹20 Lac, ₹4 444 per sqft
2 BHK Apartment for Sale in Eastern Heights  Indirapuram Ghaziabad, Eastern Heights, 900 sqft, None, 2 out of 5,Resale, Semi-Furnished, East, Freehold, 1 Covered, 2, 3, ₹50 Lac, ₹5 556 per sqft
2 BHK Builder Floor for Sale in Sector 9 Vaishali Ghaziabad, None, 1000 sqft, Ready to Move, 1 out of 4,Resale, Semi-Furnished, None, None, None, 2, None, ₹40 Lac, ₹4 000 per sqft
2 BHK Apartment for Sale in GH 7 Crossings Republik  Vijay Nagar Ghaziabad, GH 7 Crossings Republik, 1270 sqft, Ready to Move, 2 out of 14,Resale, Semi-Furnished, None, None, None, 2, 3, ₹58 Lac, ₹4 567 per sqft
2 BHK Builder Floor for Sale in Sector 3 Vasundhara Ghaziabad, None, 60 sqyrd, Ready to Move, Ground out of 3,Resale, Semi-Furnished, None, None, None, 2, None, ₹29 Lac, ₹5 370 per sqft
1 BHK Apartment for Sale in SVP Krishan Vihar  Pratap Vihar Ghaziabad, SVP Krishan Vihar, 465 sqft, Ready to Move, 1 out of 4,Resale, Unfurnished, None, None, None, 1, None, ₹24 Lac, ₹5 161 per sqft
3 BHK Apartment for Sale in KW Srishti  Raj Nagar Extension Ghaziabad, KW Srishti, 1400 sqft, Ready to Move, 8 out of 22,Resale, Semi-Furnished, North - East, None, 1 Covered, 3, 4, ₹70 Lac, ₹4 714 per sqft
2 BHK Apartment for Sale in Dev Heights  National Highway 24 Ghaziabad, Dev Heights, 971 sqft, Ready to Move, 3 out of 14,Resale, Unfurnished, None, None, None, 2, 3, ₹35 Lac, ₹3 153 per sqft
3 BHK Apartment for Sale in Shatabdi Puram Ghaziabad, None, 900 sqft, Ready to Move, Lower Basement out of 4,Resale, Furnished, None, None, None, 3, 1, ₹25 Lac, ₹2 778 per sqft
2 BHK Builder Floor for Sale in Gyan Khand 1  Indirapuram Ghaziabad, None, 1000 sqft, Ready to Move, 2 out of 3,Resale, Semi-Furnished, East, Freehold, 1 Covered, 2, 2, ₹45 Lac, ₹4 500 per sqft
2 BHK Apartment for Sale in Shipra Sun City  Indirapuram Ghaziabad, Shipra Sun City, 695 sqft, Ready to Move, 2 out of 4,Resale, Semi-Furnished, North, Freehold, None, 2, 1, ₹45 Lac, ₹5 906 per sqft
2 BHK Apartment for Sale in Gaur City 2 Ghaziabad, None, 790 sqft, Ready to Move, 18 out of 20,Resale, Semi-Furnished, None, None, None, 2, 2, ₹47 Lac, ₹5 081 per sqft
2 BHK Builder Floor for Sale in Niti Khand 1 Ghaziabad, None, 900 sqft, Ready to Move, Ground out of 3,Resale, Semi-Furnished, None, Freehold, None, 2, 1, ₹60 Lac, ₹6 667 per sqft
3 BHK Apartment for Sale in DLF Ankur Vihar  Loni Ghaziabad, DLF Ankur Vihar, 892 sqft, Ready to Move, 2 out of 3,Resale, Furnished, None, None, None, 2, 2, ₹32 Lac, ₹2 991 per sqft
3 BHK Apartment for Sale in Gaur Green Vista  Indirapuram Ghaziabad, Gaur Green Vista, 1400 sqft, Ready to Move, 13 out of 13,Resale, Semi-Furnished, None, None, None, 2, 3, ₹90 Lac, ₹5 625 per sqft
2 BHK Apartment for Sale in Shalimar Garden Ghaziabad, None, 800 sqft, Ready to Move, 2 out of 4,Resale, None, None, None, None, 2, None, ₹35.5 Lac, ₹4 438 per sqft
1 BHK Apartment for Sale in Aman Apartment  Rajendra Nagar Ghaziabad, Aman Apartment, 400 sqft, Ready to Move, 3 out of 3,Resale, Semi-Furnished, None, None, None, 1, None, ₹32 Lac, ₹5 333 per sqft
2 BHK Apartment for Sale in Oxirich New Delhi Extention  Bhopura Ghaziabad, Oxirich New Delhi Extention, 1080 sqft, Ready to Move, 7 out of 10,New Property, Unfurnished, East, Freehold, None, 2, 2, ₹35 Lac, ₹3 241 per sqft
2 BHK Apartment for Sale in Gaur Homes  Govindpuram Ghaziabad, Gaur Homes, 1195 sqft, Ready to Move, Ground out of 12,Resale, Semi-Furnished, None, None, None, 2, None, ₹45 Lac, ₹3 766 per sqft
1 BHK Apartment for Sale in Wave City Ghaziabad, None, 270 sqft, Ready to Move, Ground out of 2,Resale, Semi-Furnished, None, None, None, 1, None, ₹8.5 Lac, ₹3 148 per sqft
3 BHK Builder Floor for Sale in Govindpuram Ghaziabad, None, 968 sqft, Ready to Move, Ground out of 4,Resale, Unfurnished, South - East, Freehold, None, 2, None, ₹40 Lac, ₹4 132 per sqft
2 BHK Builder Floor for Sale in Shalimar Garden Ghaziabad, None, 1200 sqft, Ready to Move, 2 out of 4,Resale, Unfurnished, None, None, None, 2, None, ₹48 Lac, ₹4 000 per sqft
1 BHK Builder Floor for Sale in Shyam Park Extension  Rajendra Nagar Ghaziabad, None, 40 sqm, Ready to Move, 1 out of 2,Resale, Semi-Furnished, East, Freehold, None, 1, 1, ₹25 Lac, ₹5 806 per sqft
3 BHK Builder Floor for Sale in Ramprastha Society  Ramprastha Colony Ghaziabad, Ramprastha Society, 1650 sqft, Ready to Move, 1 out of 3,Resale, Unfurnished, South - East, Freehold, None, 3, 2, ₹2.10 Cr, ₹11 667 per sqft
2 BHK Apartment for Sale in Aditya World City  National Highway 24 Ghaziabad, Aditya World City, 950 sqft, Ready to Move, 15 out of 19,Resale, Semi-Furnished, None, None, None, 2, 2, ₹40 Lac, ₹4 211 per sqft
2 BHK Apartment for Sale in Govindpuram Ghaziabad, None, 836 sqft, Ready to Move, 10 out of 14,Resale, Semi-Furnished, None, None, None, 2, 1, ₹30 Lac, ₹3 589 per sqft
3 BHK Builder Floor for Sale in Indirapuram Ghaziabad, None, 1450 sqft, Ready to Move, 2 out of 3,Resale, Semi-Furnished, None, None, None, 3, None, ₹87 Lac, ₹6 000 per sqft
2 BHK Builder Floor for Sale in DLF Ankur Vihar Ghaziabad, None, 450 sqft, Ready to Move, 1 out of 4,Resale, Unfurnished, North, None, None, 2, 1, ₹13 Lac, None
1 BHK Builder Floor for Sale in Raj Bagh Ghaziabad, None, 450 sqft, Ready to Move, 2 out of 2,Resale, Unfurnished, North, Freehold, None, 1, 1, ₹19.5 Lac, ₹4 105 per sqft
4 BHK Builder Floor for Sale in Sector 13 Vasundhara Ghaziabad, None, 1100 sqft, Ready to Move, 1 out of 3,Resale, Semi-Furnished, None, None, None, 3, None, ₹1.10 Cr, ₹10 000 per sqft
2 BHK Apartment for Sale in Lal Kuan Ghaziabad, None, 1314 sqft, Ready to Move, 2 out of 2,Resale, None, None, None, None, 2, None, ₹40 Lac, ₹3 044 per sqft
1 BHK Builder Floor for Sale in Sahibabad Ghaziabad, None, 450 sqft, Ready to Move, 1 out of 4,Resale, Semi-Furnished, None, None, None, 1, None, ₹26 Lac, ₹5 778 per sqft
1 BHK Apartment for Sale in Ghaziabad, None, 450 sqft, Ready to Move, 1 out of 3,Resale, None, None, None, None, 1, None, ₹20 Lac, ₹4 444 per sqft
2 BHK Apartment for Sale in Anjali Apartments  Sahibabad Ghaziabad, Anjali Apartments, 800 sqft, Ready to Move, 1 out of 3,Resale, Semi-Furnished, None, None, None, 2, 1, ₹35 Lac, ₹3 889 per sqft
1 BHK Builder Floor for Sale in Niti Khand 1 Ghaziabad, None, 550 sqft, Ready to Move, 2 out of 3,Resale, Semi-Furnished, None, None, None, 1, None, ₹28 Lac, ₹5 091 per sqft
2 BHK Builder Floor for Sale in Siddharth Vihar Ghaziabad, None, 55 sqyrd, Ready to Move, Ground out of 5,Resale, Semi-Furnished, None, None, None, 2, None, ₹25 Lac, ₹5 051 per sqft
2 BHK Apartment for Sale in Raj Nagar Extension Ghaziabad, None, 670 sqft, Ready to Move, 12 out of 16,Resale, Unfurnished, None, None, None, 1, None, ₹28 Lac, ₹4 179 per sqft
3 BHK Builder Floor for Sale in Vasundhara Ghaziabad, None, 95 sqyrd, Ready to Move, Ground out of 1,Resale, Semi-Furnished, None, None, None, 2, 1, ₹55 Lac, ₹6 111 per sqft
2 BHK Apartment for Sale in Rampuri  Surya Nagar Ghaziabad, None, 910 sqft, Ready to Move, 2 out of 3,Resale, Semi-Furnished, North - East, Freehold, 20 Open, 2, 2, ₹45 Lac, ₹4 091 per sqft
2 BHK Apartment for Sale in Mehrauli Ghaziabad, None, 990 sqft, Ready to Move, 4 out of 13,Resale, Semi-Furnished, None, None, None, 2, None, ₹36 Lac, ₹3 636 per sqft
3 BHK  House for Sale in Vivekanand Nagar  Nehru Nagar Ghaziabad, None, 1250 sqft, Ready to Move, 1 out of 3,Resale, Semi-Furnished, South - East, Freehold, 3 Open, 3, 2, ₹55 Lac, ₹4 231 per sqft
4 BHK Builder Floor for Sale in Nehru Nagar 3 Ghaziabad, None, 97 sqm, None, None,Resale, Unfurnished, None, None, None, 3, 3, ₹1.10 Cr, ₹10 535 per sqft
2 BHK Apartment for Sale in Garima Garden Ghaziabad, None, 1267 sqft, Ready to Move, 10 out of 12,Resale, Semi-Furnished, None, None, None, 2, None, ₹50 Lac, ₹3 946 per sqft
1 BHK Apartment for Sale in River Heights  Raj Nagar Extension Ghaziabad, River Heights, 705 sqft, Ready to Move, 5 out of 9,Resale, Semi-Furnished, North - East, Freehold, None, 1, 1, ₹28 Lac, ₹3 972 per sqft
4 BHK Apartment for Sale in Gardenia Square I  Crossings Republik Ghaziabad, Gardenia Square I, 1675 sqft, None, 17 out of 20,New Property, Furnished, East, Freehold, None, 3, None, ₹75 Lac, ₹4 478 per sqft
2 BHK Apartment for Sale in Nandgram Ghaziabad, None, 500 sqft, Ready to Move, Ground out of 1,Resale, Unfurnished, None, Freehold, None, 1, 1, ₹14 Lac, None
2 BHK Apartment for Sale in Pragati Apartments  Model Town  Daulatpura Ghaziabad, Pragati Apartments, 1020 sqft, Ready to Move, 2 out of 3,Resale, Furnished, None, None, None, 2, 2, ₹53 Lac, ₹5 196 per sqft
1 BHK Builder Floor for Sale in Shyam Park Main  Rajendra Nagar Ghaziabad, None, 400 sqft, Ready to Move, 1 out of 4,Resale, Unfurnished, None, None, None, 1, None, ₹18 Lac, ₹4 500 per sqft
